lk,ukf_a0v,uks_a0v , fh,fl, fc
18000,0.023875,0.000263,0,0.023661,0.024089
18005,0.023864,0.000254,0,0.023657,0.024072
18010,0.02391,0.000179,0,0.023764,0.024056
18015,0.024001,0.000049,0,0.023962,0.02404
18020,0.024114,0.000109,0,0.024203,0.024025
18025,0.024223,0.000263,0,0.024437,0.024008
18030,0.024309,0.000393,0,0.02463,0.023989
18035,0.024366,0.000487,0,0.024764,0.023968
18040,0.024389,0.000545,0,0.024834,0.023943
18045,0.024379,0.000569,0,0.024843,0.023915
18050,0.024339,0.00056,0,0.024796,0.023882
18055,0.024271,0.000523,0,0.024698,0.023843
18060,0.024177,0.000463,0,0.024554,0.023799
18065,0.024063,0.000386,0,0.024378,0.023747
18070,0.023936,0.000304,0,0.024184,0.023688
18075,0.023805,0.000226,0,0.023989,0.023621
18080,0.023678,0.000164,0,0.023812,0.023544
18085,0.023558,0.000123,0,0.023658,0.023458
18090,0.023447,0.000106,0,0.023533,0.023361
18095,0.023349,0.000118,0,0.023445,0.023253
18100,0.023132,0,0,0,0.023132
18105,0.023,0,0,0,0.023
18110,0.022857,0,0,0,0.022857
18115,0.022704,0,0,0,0.022704
18120,0.022545,0,0,0,0.022545
18125,0.02238,0,0,0,0.02238
18130,0.022211,0,0,0,0.022211
18135,0.022041,0,0,0,0.022041
18140,0.021871,0,0,0,0.021871
18145,0.021704,0,0,0,0.021704
18150,0.02154,0,0,0,0.02154
18155,0.021382,0,0,0,0.021382
18160,0.021232,0,0,0,0.021232
18165,0.021091,0,0,0,0.021091
18170,0.020961,0,0,0,0.020961
18175,0.020845,0,0,0,0.020845
18180,0.020744,0,0,0,0.020744
18185,0.02066,0,0,0,0.02066
18190,0.020594,0,0,0,0.020594
18195,0.020549,0,0,0,0.020549
18200,0.020527,0,0,0,0.020527
18205,0.020528,0,0,0,0.020528
18210,0.020551,0,0,0,0.020551
18215,0.020595,0,0,0,0.020595
18220,0.020658,0,0,0,0.020658
18225,0.020736,0,0,0,0.020736
18230,0.020829,0,0,0,0.020829
18235,0.020934,0,0,0,0.020934
18240,0.02105,0,0,0,0.02105
18245,0.021174,0,0,0,0.021174
18250,0.021305,0,0,0,0.021305
18255,0.021439,0,0,0,0.021439
18260,0.021577,0,0,0,0.021577
18265,0.021714,0,0,0,0.021714
18270,0.02185,0,0,0,0.02185
18275,0.021982,0,0,0,0.021982
18280,0.022109,0,0,0,0.022109
18285,0.022228,0,0,0,0.022228
18290,0.022338,0,0,0,0.022338
18295,0.022436,0,0,0,0.022436
18300,0.022521,0,0,0,0.022521
18305,0.02259,0,0,0,0.02259
18310,0.022645,0,0,0,0.022645
18315,0.022686,0,0,0,0.022686
18320,0.022714,0,0,0,0.022714
18325,0.022731,0,0,0,0.022731
18330,0.022737,0,0,0,0.022737
18335,0.022733,0,0,0,0.022733
18340,0.02272,0,0,0,0.02272
18345,0.022699,0,0,0,0.022699
18350,0.022672,0,0,0,0.022672
18355,0.022638,0,0,0,0.022638
18360,0.022599,0,0,0,0.022599
18365,0.022556,0,0,0,0.022556
18370,0.02251,0,0,0,0.02251
18375,0.022462,0,0,0,0.022462
18380,0.022412,0,0,0,0.022412
18385,0.022363,0,0,0,0.022363
18390,0.022313,0,0,0,0.022313
18395,0.022266,0,0,0,0.022266
18400,0.022221,0,0,0,0.022221
18405,0.022179,0,0,0,0.022179
18410,0.022141,0,0,0,0.022141
18415,0.022106,0,0,0,0.022106
18420,0.022073,0,0,0,0.022073
18425,0.022044,0,0,0,0.022044
18430,0.022017,0,0,0,0.022017
18435,0.021992,0,0,0,0.021992
18440,0.021969,0,0,0,0.021969
18445,0.021948,0,0,0,0.021948
18450,0.021929,0,0,0,0.021929
18455,0.021911,0,0,0,0.021911
18460,0.021895,0,0,0,0.021895
18465,0.02188,0,0,0,0.02188
18470,0.021865,0,0,0,0.021865
18475,0.021851,0,0,0,0.021851
18480,0.021838,0,0,0,0.021838
18485,0.021825,0,0,0,0.021825
18490,0.021812,0,0,0,0.021812
18495,0.021798,0,0,0,0.021798
18500,0.021785,0,0,0,0.021785
18505,0.021771,0,0,0,0.021771
18510,0.021756,0,0,0,0.021756
18515,0.02174,0,0,0,0.02174
18520,0.021724,0,0,0,0.021724
18525,0.021706,0,0,0,0.021706
18530,0.021688,0,0,0,0.021688
18535,0.021669,0,0,0,0.021669
18540,0.021648,0,0,0,0.021648
18545,0.021627,0,0,0,0.021627
18550,0.021604,0,0,0,0.021604
18555,0.021579,0,0,0,0.021579
18560,0.021553,0,0,0,0.021553
18565,0.021526,0,0,0,0.021526
18570,0.021497,0,0,0,0.021497
18575,0.021467,0,0,0,0.021467
18580,0.021434,0,0,0,0.021434
18585,0.0214,0,0,0,0.0214
18590,0.021364,0,0,0,0.021364
18595,0.021326,0,0,0,0.021326
18600,0.021285,0,0,0,0.021285
18605,0.021243,0,0,0,0.021243
18610,0.021199,0,0,0,0.021199
18615,0.021152,0,0,0,0.021152
18620,0.021104,0,0,0,0.021104
18625,0.021055,0,0,0,0.021055
18630,0.021004,0,0,0,0.021004
18635,0.020951,0,0,0,0.020951
18640,0.020898,0,0,0,0.020898
18645,0.020843,0,0,0,0.020843
18650,0.020788,0,0,0,0.020788
18655,0.020731,0,0,0,0.020731
18660,0.020674,0,0,0,0.020674
18665,0.020617,0,0,0,0.020617
18670,0.020559,0,0,0,0.020559
18675,0.020501,0,0,0,0.020501
18680,0.020443,0,0,0,0.020443
18685,0.020385,0,0,0,0.020385
18690,0.020328,0,0,0,0.020328
18695,0.02027,0,0,0,0.02027
18700,0.020213,0,0,0,0.020213
18705,0.020157,0,0,0,0.020157
18710,0.020102,0,0,0,0.020102
18715,0.020048,0,0,0,0.020048
18720,0.019995,0,0,0,0.019995
18725,0.019944,0,0,0,0.019944
18730,0.019894,0,0,0,0.019894
18735,0.019847,0,0,0,0.019847
18740,0.019802,0,0,0,0.019802
18745,0.019759,0,0,0,0.019759
18750,0.01972,0,0,0,0.01972
18755,0.019683,0,0,0,0.019683
18760,0.01965,0,0,0,0.01965
18765,0.01962,0,0,0,0.01962
18770,0.019594,0,0,0,0.019594
18775,0.019572,0,0,0,0.019572
18780,0.019555,0,0,0,0.019555
18785,0.019541,0,0,0,0.019541
18790,0.019533,0,0,0,0.019533
18795,0.01953,0,0,0,0.01953
18800,0.019531,0,0,0,0.019531
18805,0.019539,0,0,0,0.019539
18810,0.019551,0,0,0,0.019551
18815,0.019567,0,0,0,0.019567
18820,0.019588,0,0,0,0.019588
18825,0.019612,0,0,0,0.019612
18830,0.019639,0,0,0,0.019639
18835,0.019668,0,0,0,0.019668
18840,0.0197,0,0,0,0.0197
18845,0.019732,0,0,0,0.019732
18850,0.019766,0,0,0,0.019766
18855,0.0198,0,0,0,0.0198
18860,0.019833,0,0,0,0.019833
18865,0.019867,0,0,0,0.019867
18870,0.019899,0,0,0,0.019899
18875,0.019929,0,0,0,0.019929
18880,0.019957,0,0,0,0.019957
18885,0.019983,0,0,0,0.019983
18890,0.020005,0,0,0,0.020005
18895,0.020024,0,0,0,0.020024
18900,0.020038,0,0,0,0.020038
18905,0.020048,0,0,0,0.020048
18910,0.020054,0,0,0,0.020054
18915,0.020055,0,0,0,0.020055
18920,0.020052,0,0,0,0.020052
18925,0.020046,0,0,0,0.020046
18930,0.020037,0,0,0,0.020037
18935,0.020025,0,0,0,0.020025
18940,0.02001,0,0,0,0.02001
18945,0.019992,0,0,0,0.019992
18950,0.019973,0,0,0,0.019973
18955,0.019951,0,0,0,0.019951
18960,0.019929,0,0,0,0.019929
18965,0.019904,0,0,0,0.019904
18970,0.019879,0,0,0,0.019879
18975,0.019854,0,0,0,0.019854
18980,0.019828,0,0,0,0.019828
18985,0.019801,0,0,0,0.019801
18990,0.019775,0,0,0,0.019775
18995,0.01975,0,0,0,0.01975
19000,0.019725,0,0,0,0.019725
19005,0.019701,0,0,0,0.019701
19010,0.019679,0,0,0,0.019679
19015,0.019657,0,0,0,0.019657
19020,0.019636,0,0,0,0.019636
19025,0.019616,0,0,0,0.019616
19030,0.019596,0,0,0,0.019596
19035,0.019577,0,0,0,0.019577
19040,0.019559,0,0,0,0.019559
19045,0.019541,0,0,0,0.019541
19050,0.019523,0,0,0,0.019523
19055,0.019506,0,0,0,0.019506
19060,0.019489,0,0,0,0.019489
19065,0.019472,0,0,0,0.019472
19070,0.019455,0,0,0,0.019455
19075,0.019438,0,0,0,0.019438
19080,0.019421,0,0,0,0.019421
19085,0.019404,0,0,0,0.019404
19090,0.019386,0,0,0,0.019386
19095,0.019368,0,0,0,0.019368
19100,0.01935,0,0,0,0.01935
19105,0.019331,0,0,0,0.019331
19110,0.019312,0,0,0,0.019312
19115,0.019293,0,0,0,0.019293
19120,0.019273,0,0,0,0.019273
19125,0.019253,0,0,0,0.019253
19130,0.019233,0,0,0,0.019233
19135,0.019212,0,0,0,0.019212
19140,0.019192,0,0,0,0.019192
19145,0.019171,0,0,0,0.019171
19150,0.019151,0,0,0,0.019151
19155,0.019131,0,0,0,0.019131
19160,0.019111,0,0,0,0.019111
19165,0.019091,0,0,0,0.019091
19170,0.019071,0,0,0,0.019071
19175,0.019052,0,0,0,0.019052
19180,0.019033,0,0,0,0.019033
19185,0.019015,0,0,0,0.019015
19190,0.018998,0,0,0,0.018998
19195,0.01898,0,0,0,0.01898
19200,0.018964,0,0,0,0.018964
19205,0.018948,0,0,0,0.018948
19210,0.018933,0,0,0,0.018933
19215,0.018918,0,0,0,0.018918
19220,0.018904,0,0,0,0.018904
19225,0.018889,0,0,0,0.018889
19230,0.018874,0,0,0,0.018874
19235,0.018858,0,0,0,0.018858
19240,0.018842,0,0,0,0.018842
19245,0.018825,0,0,0,0.018825
19250,0.018806,0,0,0,0.018806
19255,0.018787,0,0,0,0.018787
19260,0.018766,0,0,0,0.018766
19265,0.018743,0,0,0,0.018743
19270,0.018718,0,0,0,0.018718
19275,0.018691,0,0,0,0.018691
19280,0.018662,0,0,0,0.018662
19285,0.01863,0,0,0,0.01863
19290,0.018596,0,0,0,0.018596
19295,0.018558,0,0,0,0.018558
19300,0.018518,0,0,0,0.018518
19305,0.018474,0,0,0,0.018474
19310,0.018427,0,0,0,0.018427
19315,0.018377,0,0,0,0.018377
19320,0.018325,0,0,0,0.018325
19325,0.018271,0,0,0,0.018271
19330,0.018215,0,0,0,0.018215
19335,0.018157,0,0,0,0.018157
19340,0.018098,0,0,0,0.018098
19345,0.018039,0,0,0,0.018039
19350,0.017979,0,0,0,0.017979
19355,0.017918,0,0,0,0.017918
19360,0.017858,0,0,0,0.017858
19365,0.017798,0,0,0,0.017798
19370,0.017739,0,0,0,0.017739
19375,0.01768,0,0,0,0.01768
19380,0.017623,0,0,0,0.017623
19385,0.017568,0,0,0,0.017568
19390,0.017514,0,0,0,0.017514
19395,0.017463,0,0,0,0.017463
19400,0.017414,0,0,0,0.017414
19405,0.017682,0.000385,0,0.017997,0.017368
19410,0.01751,0.000226,0,0.017694,0.017325
19415,0.017338,0.000065,0,0.017391,0.017285
19420,0.017181,0.000081,0,0.017115,0.017247
19425,0.017046,0.000205,0,0.016879,0.017213
19430,0.016932,0.000305,0,0.016683,0.017181
19435,0.016846,0.000376,0,0.016539,0.017153
19440,0.016793,0.000409,0,0.016459,0.017127
19445,0.016778,0.0004,0,0.016452,0.017104
19450,0.016803,0.000345,0,0.016521,0.017085
19455,0.016866,0.000247,0,0.016665,0.017068
19460,0.016962,0.000112,0,0.01687,0.017054
19465,0.017076,0.000041,0,0.01711,0.017043
19470,0.017193,0.000193,0,0.01735,0.017036
19475,0.017296,0.000324,0,0.01756,0.017031
19480,0.017374,0.000423,0,0.017719,0.01703
19485,0.017426,0.000484,0,0.017822,0.017031
19490,0.017455,0.000513,0,0.017874,0.017036
19495,0.017467,0.000519,0,0.017891,0.017043
19500,0.017471,0.000511,0,0.017888,0.017054
19505,0.017475,0.000498,0,0.017882,0.017068
19510,0.017484,0.000489,0,0.017883,0.017085
19515,0.017504,0.000489,0,0.017903,0.017104
19520,0.017538,0.000505,0,0.017949,0.017126
19525,0.017589,0.000539,0,0.018028,0.017149
19530,0.017659,0.000594,0,0.018144,0.017174
19535,0.017748,0.000672,0,0.018297,0.017199
19540,0.017853,0.000767,0,0.018479,0.017226
19545,0.017962,0.000869,0,0.018671,0.017253
19550,0.018059,0.000954,0,0.018838,0.01728
19555,0.018122,0.000998,0,0.018936,0.017307
19560,0.018134,0.00098,0,0.018934,0.017334
19565,0.018095,0.000901,0,0.018831,0.017359
19570,0.01802,0.000779,0,0.018656,0.017384
19575,0.017931,0.000643,0,0.018456,0.017407
19580,0.017849,0.000516,0,0.01827,0.017428
19585,0.017784,0.000414,0,0.018122,0.017446
19590,0.017742,0.000341,0,0.01802,0.017463
19595,0.01772,0.000299,0,0.017964,0.017476
19600,0.017717,0.000282,0,0.017947,0.017486
19605,0.017728,0.000287,0,0.017962,0.017493
19610,0.017747,0.000307,0,0.017997,0.017496
19615,0.01777,0.000335,0,0.018043,0.017497
19620,0.017792,0.000365,0,0.01809,0.017494
19625,0.0178,0.000381,0,0.018111,0.017489
19630,0.017784,0.000371,0,0.018086,0.017481
19635,0.017745,0.000335,0,0.018018,0.017471
19640,0.017681,0.000272,0,0.017904,0.017459
19645,0.017596,0.000185,0,0.017747,0.017445
19650,0.017498,0.000085,0,0.017568,0.017429
19655,0.0174,0.000016,0,0.017388,0.017412
19660,0.01731,0.000103,0,0.017226,0.017394
19665,0.017235,0.000172,0,0.017094,0.017375
19670,0.017176,0.00022,0,0.016997,0.017355
19675,0.017135,0.000245,0,0.016935,0.017335
19680,0.01711,0.00025,0,0.016905,0.017314
19685,0.017098,0.000239,0,0.016903,0.017293
19690,0.017098,0.000214,0,0.016924,0.017273
19695,0.017107,0.000178,0,0.016962,0.017252
19700,0.017123,0.000134,0,0.017014,0.017232
19705,0.017143,0.000086,0,0.017072,0.017213
19710,0.017163,0.000039,0,0.017132,0.017195
19715,0.017181,0,0,0.017186,0.017177
19720,0.017194,0.000042,0,0.017228,0.01716
19725,0.017199,0.000069,0,0.017255,0.017143
19730,0.017196,0.000084,0,0.017265,0.017127
19735,0.017184,0.00009,0,0.017258,0.017111
19740,0.017167,0.000087,0,0.017238,0.017096
19745,0.017144,0.000077,0,0.017207,0.017081
19750,0.017117,0.000063,0,0.017169,0.017066
19755,0.017089,0.000045,0,0.017126,0.017051
19760,0.017059,0.000026,0,0.01708,0.017037
19765,0.017029,0.000009,0,0.017035,0.017023
19770,0.017,0.000013,0,0.01699,0.017009
19775,0.016972,0.000028,0,0.016948,0.016995
19780,0.016946,0.000044,0,0.016911,0.016981
19785,0.016924,0.000053,0,0.01688,0.016967
19790,0.016906,0.000057,0,0.016859,0.016953
19795,0.016894,0.000055,0,0.016848,0.016939
19800,0.016886,0.000048,0,0.016846,0.016925
19805,0.016881,0.000037,0,0.016851,0.016911
19810,0.016878,0.00002,0,0.01686,0.016896
19815,0.016874,0.000007,0,0.016867,0.016881
19820,0.016866,0,0,0.016867,0.016866
19825,0.016853,0.000007,0,0.016857,0.01685
19830,0.016835,0.000007,0,0.016835,0.016835
19835,0.016808,0.000015,0,0.016797,0.016819
19840,0.016772,0.000039,0,0.01674,0.016804
19845,0.01673,0.000071,0,0.016672,0.016788
19850,0.016684,0.000108,0,0.016596,0.016772
19855,0.016635,0.000149,0,0.016513,0.016756
19860,0.016586,0.000189,0,0.016431,0.01674
19865,0.01654,0.000225,0,0.016356,0.016724
19870,0.016502,0.000253,0,0.016295,0.016708
19875,0.016473,0.000268,0,0.016255,0.016692
19880,0.016457,0.000268,0,0.016238,0.016676
19885,0.016452,0.000255,0,0.016243,0.01666
19890,0.016455,0.000232,0,0.016265,0.016644
19895,0.016463,0.000203,0,0.016297,0.016628
19900,0.01647,0.000174,0,0.016327,0.016612
19905,0.016472,0.000153,0,0.016347,0.016597
19910,0.016466,0.000141,0,0.016351,0.016581
19915,0.01645,0.000141,0,0.016335,0.016565
19920,0.016424,0.000154,0,0.016298,0.01655
19925,0.016389,0.000178,0,0.016243,0.016534
19930,0.016347,0.00021,0,0.016175,0.016519
19935,0.016302,0.000247,0,0.016101,0.016503
19940,0.016258,0.000281,0,0.016029,0.016488
19945,0.016221,0.000309,0,0.015969,0.016473
19950,0.016194,0.000322,0,0.015931,0.016458
19955,0.016185,0.000316,0,0.015927,0.016442
19960,0.016196,0.000283,0,0.015964,0.016427
19965,0.016231,0.000222,0,0.01605,0.016412
19970,0.016291,0.00013,0,0.016185,0.016397
19975,0.016374,0,0,0.016367,0.016382
19980,0.016477,0.000135,0,0.016588,0.016367
19985,0.016595,0.000297,0,0.016838,0.016352
19990,0.016719,0.000469,0,0.017102,0.016337
19995,0.016844,0.00064,0,0.017367,0.016322
20000,0.01696,0.000801,0,0.017614,0.016306
20005,0.017058,0.000939,0,0.017825,0.016291
20010,0.017126,0.001041,0,0.017976,0.016276
20015,0.017151,0.00109,0,0.01804,0.016261
20020,0.017117,0.001067,0,0.017988,0.016246
20025,0.017012,0.000957,0,0.017794,0.01623
20030,0.016835,0.000759,0,0.017455,0.016215
20035,0.016607,0.000499,0,0.017015,0.0162
20040,0.016356,0.00021,0,0.016528,0.016185
20045,0.016118,0.000063,0,0.016066,0.01617
20050,0.015948,0.000253,0,0.015741,0.016154
20055,0.015865,0.000336,0,0.015591,0.016139
20060,0.015833,0.000357,0,0.015542,0.016124
20065,0.015837,0.000334,0,0.015564,0.016109
20070,0.015871,0.000273,0,0.015647,0.016094
20075,0.015919,0.000195,0,0.01576,0.016079
20080,0.015972,0.000112,0,0.01588,0.016064
20085,0.016022,0.000032,0,0.015995,0.016048
20090,0.016066,0.000039,0,0.016098,0.016033
20095,0.0161,0.0001,0,0.016182,0.016018
20100,0.016122,0.000145,0,0.01624,0.016003
20105,0.016128,0.000171,0,0.016268,0.015988
20110,0.016118,0.000177,0,0.016263,0.015974
20115,0.01609,0.000161,0,0.016221,0.015959
20120,0.016045,0.000124,0,0.016146,0.015944
20125,0.015986,0.000069,0,0.016043,0.015929
20130,0.015919,0.000009,0,0.015924,0.015914
20135,0.015852,0.000058,0,0.015805,0.015899
20140,0.015793,0.000112,0,0.015702,0.015885
20145,0.015747,0.000151,0,0.015624,0.01587
20150,0.015716,0.00017,0,0.015577,0.015855
20155,0.0157,0.000173,0,0.015559,0.015841
20160,0.015695,0.000161,0,0.015563,0.015826
20165,0.015697,0.00014,0,0.015582,0.015812
20170,0.015703,0.000116,0,0.015608,0.015797
20175,0.015709,0.000089,0,0.015636,0.015782
20180,0.015715,0.000065,0,0.015662,0.015768
20185,0.015717,0.000044,0,0.015681,0.015753
20190,0.015716,0.000027,0,0.015693,0.015739
20195,0.01571,0.000019,0,0.015696,0.015724
20200,0.0157,0.000011,0,0.01569,0.01571
20205,0.015686,0.000013,0,0.015676,0.015695
20210,0.015668,0.000015,0,0.015655,0.015681
20215,0.015647,0.000024,0,0.015628,0.015666
20220,0.015624,0.000033,0,0.015597,0.015652
20225,0.015601,0.000045,0,0.015564,0.015637
20230,0.015576,0.000057,0,0.01553,0.015623
20235,0.015552,0.000069,0,0.015496,0.015609
20240,0.01553,0.000079,0,0.015465,0.015594
20245,0.015509,0.000087,0,0.015439,0.01558
20250,0.015492,0.00009,0,0.015418,0.015565
20255,0.015478,0.00009,0,0.015404,0.015551
20260,0.015468,0.000085,0,0.015399,0.015537
20265,0.015462,0.000074,0,0.015401,0.015522
20270,0.015462,0.000057,0,0.015415,0.015508
20275,0.015468,0.000032,0,0.015442,0.015494
20280,0.015478,0,0,0.015476,0.015479
20285,0.015489,0.00003,0,0.015514,0.015465
20290,0.015502,0.000063,0,0.015553,0.015451
20295,0.015512,0.000093,0,0.015589,0.015436
20300,0.015519,0.000118,0,0.015615,0.015422
20305,0.015518,0.000136,0,0.015629,0.015408
20310,0.01551,0.000143,0,0.015627,0.015393
20315,0.015493,0.000139,0,0.015606,0.015379
20320,0.015467,0.000125,0,0.015569,0.015365
20325,0.015433,0.000101,0,0.015515,0.015351
20330,0.015393,0.000069,0,0.01545,0.015336
20335,0.015349,0.000033,0,0.015377,0.015322
20340,0.015304,0.000005,0,0.0153,0.015308
20345,0.01526,0.000042,0,0.015226,0.015294
20350,0.015219,0.000074,0,0.015158,0.01528
20355,0.015183,0.000101,0,0.015101,0.015266
20360,0.015155,0.000118,0,0.015058,0.015252
20365,0.015134,0.000127,0,0.01503,0.015237
20370,0.015119,0.000127,0,0.015016,0.015223
20375,0.015111,0.00012,0,0.015014,0.015209
20380,0.015108,0.000107,0,0.01502,0.015195
20385,0.015105,0.000093,0,0.01503,0.015181
20390,0.015102,0.00008,0,0.015037,0.015167
20395,0.015096,0.00007,0,0.015039,0.015153
20400,0.015084,0.000068,0,0.015029,0.01514
20405,0.015066,0.000073,0,0.015006,0.015126
20410,0.015041,0.000086,0,0.014971,0.015112
20415,0.015011,0.000106,0,0.014924,0.015098
20420,0.014977,0.000131,0,0.014871,0.015084
20425,0.014943,0.000156,0,0.014815,0.01507
20430,0.01491,0.00018,0,0.014763,0.015057
20435,0.014882,0.000197,0,0.014721,0.015043
20440,0.014862,0.000205,0,0.014694,0.015029
20445,0.014851,0.000201,0,0.014687,0.015016
20450,0.014852,0.000184,0,0.014702,0.015002
20455,0.014864,0.000152,0,0.014739,0.014988
20460,0.014887,0.000108,0,0.014799,0.014975
20465,0.014918,0.000052,0,0.014876,0.014961
20470,0.014956,0.000011,0,0.014965,0.014947
20475,0.014997,0.000078,0,0.015061,0.014934
20480,0.015038,0.000144,0,0.015155,0.01492
20485,0.015076,0.000208,0,0.015245,0.014906
20490,0.015109,0.000264,0,0.015324,0.014893
20495,0.015129,0.000305,0,0.015378,0.014879
20500,0.015135,0.00033,0,0.015404,0.014865
20505,0.015129,0.00034,0,0.015407,0.014852
20510,0.015111,0.000334,0,0.015384,0.014838
20515,0.015079,0.000311,0,0.015333,0.014825
20520,0.015034,0.000273,0,0.015257,0.014811
20525,0.01498,0.000224,0,0.015163,0.014797
20530,0.014921,0.000168,0,0.015058,0.014784
20535,0.01486,0.00011,0,0.014949,0.01477
20540,0.014802,0.000055,0,0.014847,0.014757
20545,0.01475,0.000008,0,0.014756,0.014743
20550,0.014706,0.000029,0,0.014683,0.014729
20555,0.014672,0.000054,0,0.014627,0.014716
20560,0.014646,0.000069,0,0.014589,0.014702
20565,0.014627,0.000076,0,0.014564,0.014689
20570,0.014612,0.000077,0,0.014549,0.014675
20575,0.0146,0.000075,0,0.014539,0.014662
20580,0.014589,0.000073,0,0.014529,0.014648
20585,0.014576,0.000072,0,0.014517,0.014635
20590,0.014561,0.000074,0,0.014501,0.014621
20595,0.014543,0.000079,0,0.014479,0.014608
20600,0.014523,0.000088,0,0.014451,0.014594
20605,0.0145,0.000099,0,0.014419,0.014581
20610,0.014476,0.000112,0,0.014384,0.014568
20615,0.014451,0.000126,0,0.014348,0.014554
20620,0.014427,0.000139,0,0.014314,0.014541
20625,0.014406,0.000149,0,0.014285,0.014528
20630,0.014389,0.000154,0,0.014263,0.014514
20635,0.014377,0.000152,0,0.014252,0.014501
20640,0.014371,0.000143,0,0.014254,0.014488
20645,0.014372,0.000126,0,0.014269,0.014474
20650,0.014379,0.0001,0,0.014297,0.014461
20655,0.014393,0.000068,0,0.014338,0.014448
20660,0.014411,0.000029,0,0.014387,0.014435
20665,0.014432,0.000011,0,0.014441,0.014422
20670,0.014453,0.000054,0,0.014497,0.014409
20675,0.014473,0.000094,0,0.01455,0.014395
20680,0.014489,0.00013,0,0.014595,0.014382
20685,0.014499,0.000159,0,0.014629,0.014369
20690,0.014503,0.00018,0,0.01465,0.014356
20695,0.014499,0.000192,0,0.014656,0.014343
20700,0.014488,0.000193,0,0.014646,0.01433
20705,0.014468,0.000185,0,0.01462,0.014317
20710,0.014442,0.000169,0,0.014579,0.014304
20715,0.014409,0.000145,0,0.014528,0.014291
20720,0.014372,0.000116,0,0.014467,0.014278
20725,0.014332,0.000081,0,0.014398,0.014265
20730,0.014289,0.000046,0,0.014327,0.014252
20735,0.014248,0.000012,0,0.014258,0.014239
20740,0.01421,0.00002,0,0.014194,0.014226
20745,0.014176,0.000046,0,0.014139,0.014213
20750,0.014147,0.000065,0,0.014094,0.0142
20755,0.014125,0.000077,0,0.014062,0.014187
20760,0.014108,0.000081,0,0.014042,0.014175
20765,0.014098,0.000077,0,0.014035,0.014162
20770,0.014094,0.000068,0,0.014038,0.014149
20775,0.014093,0.000053,0,0.01405,0.014136
20780,0.014095,0.000035,0,0.014067,0.014123
20785,0.014099,0.000014,0,0.014087,0.014111
20790,0.014102,0.000005,0,0.014107,0.014098
20795,0.014104,0.000024,0,0.014124,0.014085
20800,0.014104,0.000039,0,0.014135,0.014073
20805,0.014099,0.000049,0,0.014139,0.01406
20810,0.014091,0.000054,0,0.014135,0.014047
20815,0.014079,0.000054,0,0.014123,0.014035
20820,0.014062,0.000049,0,0.014102,0.014022
20825,0.014042,0.00004,0,0.014075,0.014009
20830,0.014019,0.000027,0,0.014041,0.013997
20835,0.013994,0.000011,0,0.014003,0.013984
20840,0.013967,0.000007,0,0.013962,0.013972
20845,0.013939,0.000025,0,0.01392,0.013959
20850,0.013912,0.000043,0,0.013877,0.013947
20855,0.013885,0.00006,0,0.013836,0.013934
20860,0.013859,0.000077,0,0.013796,0.013922
20865,0.013834,0.000093,0,0.013758,0.013909
20870,0.013809,0.000107,0,0.013721,0.013897
20875,0.013785,0.000121,0,0.013687,0.013884
20880,0.013763,0.000134,0,0.013654,0.013872
20885,0.013741,0.000145,0,0.013623,0.013859
20890,0.013721,0.000154,0,0.013596,0.013847
20895,0.013703,0.000161,0,0.013572,0.013834
20900,0.013688,0.000164,0,0.013555,0.013822
20905,0.013677,0.000162,0,0.013545,0.013809
20910,0.01367,0.000155,0,0.013543,0.013797
20915,0.013669,0.000142,0,0.013553,0.013784
20920,0.013672,0.000122,0,0.013573,0.013772
20925,0.013682,0.000095,0,0.013604,0.013759
20930,0.013696,0.000063,0,0.013645,0.013747
20935,0.013714,0.000025,0,0.013693,0.013734
20940,0.013733,0.000015,0,0.013745,0.013722
20945,0.013753,0.000054,0,0.013797,0.013709
20950,0.013772,0.000092,0,0.013847,0.013697
20955,0.013786,0.000125,0,0.013888,0.013684
20960,0.013791,0.000146,0,0.013911,0.013672
20965,0.013788,0.000157,0,0.013916,0.013659
20970,0.013776,0.000158,0,0.013905,0.013647
20975,0.013756,0.000148,0,0.013877,0.013635
20980,0.013726,0.000127,0,0.01383,0.013622
20985,0.01369,0.000098,0,0.013769,0.01361
20990,0.013648,0.000062,0,0.013698,0.013597
20995,0.013604,0.000023,0,0.013623,0.013585
21000,0.01356,0.000015,0,0.013548,0.013573
21005,0.01352,0.00005,0,0.01348,0.013561
21010,0.013486,0.000076,0,0.013424,0.013548
21015,0.01346,0.000093,0,0.013384,0.013536
21020,0.013444,0.000098,0,0.013364,0.013524
21025,0.013438,0.00009,0,0.013365,0.013512
21030,0.013442,0.00007,0,0.013385,0.0135
21035,0.013455,0.00004,0,0.013422,0.013488
21040,0.013473,0,0,0.013471,0.013475
21045,0.013495,0.000039,0,0.013526,0.013463
21050,0.013516,0.000079,0,0.013581,0.013451
21055,0.013534,0.000116,0,0.013629,0.013439
21060,0.013546,0.000145,0,0.013665,0.013427
21065,0.01355,0.000165,0,0.013684,0.013415
21070,0.013544,0.000172,0,0.013684,0.013403
21075,0.013528,0.000167,0,0.013664,0.013391
21080,0.013502,0.00015,0,0.013624,0.01338
21085,0.013468,0.000123,0,0.013569,0.013368
21090,0.013428,0.000089,0,0.013501,0.013356
21095,0.013385,0.000051,0,0.013427,0.013344
21100,0.013342,0.000012,0,0.013352,0.013332
21105,0.013301,0.000023,0,0.013283,0.01332
